series_num,poem_num,0,1,2,3
2,9,0.01585977192882472,0.01703964801184774,0.016106873737689098,0.9509937063216385
2,10,0.9238959706185456,0.02541551187613379,0.02541647801778832,0.02527203948753242
2,11,0.019580754763939587,0.0192658483067426,0.9411019659357427,0.020051430993575047
2,12,0.0145942670202767,0.014410356789335088,0.9566626348916581,0.01433274129873
2,13,0.011303684360393482,0.9662525012204245,0.01124896016792133,0.011194854251260801
2,14,0.050996513939827265,0.050057248519607654,0.8489079455251207,0.05003829201544429
2,15,0.025301284722826604,0.02625917265563634,0.9226990865538282,0.02574045606770906
2,16,0.8738566757647316,0.04200353995720619,0.04193054747785179,0.04220923680021053
2,17,0.9597667790475037,0.01338195065027954,0.013413668062013015,0.013437602240203806
2,18,0.08719794514482916,0.08564821056272656,0.7408201643667861,0.08633367992565809
2,19,0.030797530627375173,0.029133696786574355,0.02990138646555462,0.9101673861204959
2,20,0.025717130723484555,0.02686110582954164,0.025920776695497437,0.9215009867514764
2,21,0.050093821375710494,0.05008563329851001,0.0500856591289893,0.8497348861967902
2,22,0.02122683960011059,0.021028983680634203,0.02177393976305168,0.9359702369562035
2,23,0.012485436488468987,0.01192247937909603,0.9628558554856432,0.012736228646791595
2,24,0.011348874016386111,0.9662421776580848,0.011217291230682125,0.011191657094847015
2,25,0.9233268258979948,0.025401657162177748,0.025862503594906366,0.025409013344921204
2,26,0.015866069127300687,0.016144157168791768,0.952078862561279,0.015910911142628405
2,27,0.957030002850454,0.014388542088378873,0.014510872695217628,0.014070582365949552
2,28,0.02834034543041782,0.02849907776551291,0.9130840436372283,0.030076533166841016
2,29,0.025481144420028315,0.025189279485203196,0.9239153527237371,0.025414223371031355
2,30,0.05008079336506215,0.0500737515618263,0.05007377389013158,0.8497716811829801
2,31,0.03641991236511487,0.03755689401416181,0.036911009773952994,0.8891121838467704
2,32,0.03635367236928056,0.03629710799171546,0.8906913346267343,0.0366578850122696
2,33,0.0647503916838806,0.06544808370779798,0.06312333655347933,0.806678188054842
2,34,0.015807015467964352,0.015901788190750905,0.9523199974239263,0.015971198917358428
2,35,0.012835609096183032,0.01273534425207636,0.012645247911768019,0.9617837987399727
2,36,0.009295942337959197,0.009211318536402698,0.00932820189571529,0.9721645372299228
2,37,0.018118095210223804,0.018458785351210025,0.9450868071969507,0.018336312241615426
2,38,0.01939881598656936,0.9414288756805884,0.019732992385887764,0.019439315946954444
2,39,0.01543286054979875,0.015063620287756348,0.015228468938054273,0.9542750502243906
2,40,0.06253152554550233,0.8105033667121495,0.06291200248716151,0.06405310525518661
2,41,0.032475839235684006,0.8967202009558326,0.03371962978344238,0.037084330025040926
2,42,0.027806835740967952,0.027899213380391797,0.9164984162873534,0.02779553459128677
2,43,0.9486609966186947,0.018033211731713218,0.016442495719701255,0.016863295929890755
2,44,0.02808719075696693,0.9134653333212158,0.029955759015732938,0.02849171690608452
2,45,0.9232258063103156,0.025392162052738795,0.025607146623182555,0.025774885013763005
2,46,0.011588175590480919,0.011513067971792676,0.9648903606944206,0.012008395743305807
2,47,0.019803319478013354,0.019647398595014895,0.019508300544237748,0.941040981382734
2,48,0.011680863482821153,0.0118465421414648,0.011643696476922118,0.9648288978987919
2,49,0.027831203421146637,0.028541302342562757,0.9154000543447867,0.028227439891503992
2,50,0.012209772763556403,0.01226260844219414,0.9632947909388896,0.012232827855359842
2,51,0.02137291289436888,0.021477840671270287,0.022215365053775207,0.9349338813805858
2,52,0.012364114132566918,0.9624253987317817,0.012439769733730004,0.012770717401921376
2,53,0.009942499323563564,0.009865837694559784,0.010467785759422692,0.969723877222454
2,54,0.028551114705369286,0.9147628192560601,0.027966764065865665,0.028719301972704912
2,55,0.014996533903888104,0.014958836549875868,0.9549291197979197,0.015115509748316339
2,56,0.9723145309623762,0.009160941189033546,0.009511851731110877,0.009012676117479421
2,57,0.9646214787187181,0.0116129381415858,0.01173239346421559,0.012033189675480484
2,59,0.017271258687362664,0.016883483188391325,0.9491064225949275,0.01673883552931838
2,60,0.8905670076203462,0.0363161858640526,0.03626431730327168,0.03685248921232954
2,61,0.00734239766613539,0.9778007649167064,0.007392388854560127,0.007464448562597991
2,62,0.012096647551858134,0.012077633287645415,0.9636004968754639,0.012225222285032705
2,63,0.9663139328785484,0.011045342988299614,0.011120680387922976,0.01152004374522908
2,64,0.01179777135538054,0.011595243255017944,0.011733773267467969,0.9648732121221336
2,65,0.018650366706420493,0.018314303373106994,0.9440489796927497,0.01898635022772274
2,66,0.010565698473968644,0.9685493529515918,0.01036630321278959,0.010518645361649924
2,67,0.023453009594766348,0.023111112352469074,0.023713570051105973,0.9297223080016586
2,68,0.017207019883000253,0.9487931536449201,0.01711095750782222,0.016888868964257505
2,69,0.9566900888056502,0.014459175854616063,0.014231697065922014,0.014619038273811733
2,70,0.021488847603739206,0.02175176475291469,0.022056021521770847,0.9347033661215752
2,71,0.947545455383776,0.017260643953564976,0.017454802931906804,0.017739097730752346
2,72,0.014263848945765404,0.9574740372505965,0.01409344785971733,0.01416866594392078
2,73,0.028334336447615627,0.029508184167392804,0.027960850355906,0.9141966290290856
2,74,0.025722265363418356,0.025950938911025158,0.9225417934352439,0.02578500229031247
2,76,0.00872274908022638,0.009018847825580007,0.8862168357601563,0.09604156733403732
2,77,0.9544068003411674,0.015291094069819546,0.01507437851525815,0.015227727073754804
2,78,0.0185343276306452,0.019232640238121906,0.018520655073592705,0.9437123770576402
2,79,0.008957059939651738,0.9731431083900575,0.008889482534855088,0.009010349135435811
2,80,0.956838200991028,0.01468565233496085,0.014097999313228747,0.014378147360782377
2,81,0.021665670336603066,0.020893314505110092,0.9361464245007708,0.02129459065751614
2,82,0.007592059403841545,0.007557152548961112,0.007490270916605792,0.9773605171305916
2,83,0.012875493703655464,0.9617196721930706,0.012712350384925748,0.012692483718348217
2,84,0.008010182774550097,0.00804868699367976,0.9757516908080015,0.008189439423768636
2,85,0.00895011304339647,0.008874112731095968,0.008897102646344345,0.9732786715791633
2,86,0.0122342958576979,0.9633699259467752,0.012062593428282493,0.012333184767244562
2,87,0.9439990396951924,0.01843191502211203,0.018575364373001745,0.018993680909693826
2,88,0.00907141236868438,0.00909491805821814,0.009098602229317392,0.9727350673437801
2,89,0.012212583754469833,0.012218379098257612,0.012212404686270174,0.9633566324610023
2,90,0.9453941990052019,0.01845150620917066,0.01798616433257971,0.018168130453047757
2,91,0.015269051343616535,0.9535694408606573,0.015556872582385327,0.015604635213340896
2,92,0.025979454151543614,0.9221710360750073,0.02618978398366377,0.0256597257897853
2,93,0.021089790675751105,0.021084419574008768,0.9361599453926684,0.021665844357571653
2,94,0.9731957406704564,0.008947740533431852,0.008860642629467598,0.008995876166644079
2,95,0.008175619711532342,0.008097895885921722,0.008062861917396927,0.975663622485149
2,96,0.011766311679117866,0.01154817187443455,0.9645453288254723,0.012140187620975327
2,97,0.04371264579052398,0.045018215789974475,0.04408425867478399,0.8671848797447176
2,98,0.010406460165241252,0.010386370002583665,0.9685470382925624,0.010660131539612691
2,99,0.9677712018585035,0.0107415914054931,0.010664188027115749,0.010823018708887484
2,100,0.009458447038096339,0.00939620782745775,0.009340225945982982,0.9718051191884629
2,101,0.011669026868296949,0.9644616868515483,0.011887460945489236,0.011981825334665566
2,102,0.02297117182505691,0.9298136274447071,0.02350478017047406,0.023710420559761924
2,103,0.013397398623079378,0.9601458771745921,0.013008985415925078,0.013447738786403441
2,104,0.028160789693200433,0.9151040239537702,0.02816422960055569,0.028570956752473762
2,105,0.01171394792865004,0.9647907131889947,0.01155747846305061,0.011937860419304665
2,106,0.02550899269075101,0.02576201537998103,0.9228800485128107,0.025848943416457233
2,107,0.9306192416204094,0.0230061167511407,0.023006295302120217,0.023368346326329503
2,108,0.02583143813261692,0.02521417784728117,0.025613787694235342,0.9233405963258666
2,109,0.019826725090274576,0.019578859329125793,0.9405821296158166,0.020012285964783053
2,110,0.025216266651407627,0.9244551512154756,0.025197560536931705,0.025131021596184997
2,111,0.025712794458585833,0.9222103918645521,0.025703880408188603,0.026372933268673498
2,112,0.00768275995247607,0.0075303550797816655,0.007586877591813845,0.9772000073759284
2,113,0.06292987845321273,0.06289040414579279,0.06333176803977243,0.8108479493612222
2,114,0.037788019610405496,0.03659832491909457,0.8893641456666973,0.03624950980380267
2,115,0.01795338560045615,0.9454231005438458,0.018351380790529916,0.018272133065168204
2,116,0.9140580835299125,0.028931225909084576,0.028086489370754624,0.028924201190248414
2,117,0.006812361856133689,0.006862244476366684,0.006971958669201881,0.9793534349982979
2,118,0.9540421107534081,0.015270504769579932,0.015411138465362592,0.015276246011649335
2,119,0.012745100822482794,0.9612370082727849,0.01286726627088586,0.013150624633846583
2,120,0.014562124990097588,0.9563177766146578,0.014435729330261705,0.01468436906498282
2,121,0.02569186418828866,0.9230711344355832,0.025468038219074618,0.02576896315705347
2,122,0.012485369105495059,0.01224045695033707,0.012314976900751631,0.9629591970434164
2,123,0.021283093433742545,0.021136312726088922,0.021110576703633845,0.9364700171365347
2,124,0.01198313674042982,0.011756238444498628,0.0117899251286109,0.9644706996864606
2,125,0.9744301825269289,0.008557917871157493,0.008531899299887149,0.008480000302026341
2,126,0.8689665354766896,0.009083851632577257,0.008940114157488518,0.11300949873324452
2,128,0.9359693758297654,0.021263527537873868,0.02111494666354216,0.021652149968818517
2,129,0.014772091601804073,0.014127721023093676,0.014484869081835196,0.9566153182932671
2,130,0.0361201521047146,0.8873812077864168,0.038286476943893484,0.038212163164975055
2,131,0.9410892285201494,0.019658675217024427,0.019465608443021552,0.019786487819804594
2,132,0.021350952926364415,0.02100243033183323,0.9363947394121949,0.021251877329607382
2,133,0.6248151506114293,0.12506924775969253,0.12506927152181277,0.1250463301070653
2,134,0.014156581635954749,0.014603324279910691,0.014720694867121291,0.9565193992170133
2,135,0.019698621938542313,0.019868511298421317,0.02018513172478015,0.9402477350382562
2,136,0.9395625891455798,0.020080610492804133,0.019923404826321656,0.020433395535294482
2,137,0.01132113427260201,0.011257297295699334,0.9663206128554402,0.011100955576258353
2,138,0.01717322938559447,0.9484569803667123,0.017218222406140172,0.01715156784155309
2,139,0.9150055447497293,0.02834138184173301,0.02823880971486692,0.028414263693670734
2,140,0.012767286654258064,0.012634073377856077,0.013039639612240158,0.9615590003556457
2,141,0.01704503113269925,0.01717377999230452,0.016871498830360914,0.9489096900446353
2,142,0.013577315315167697,0.013337573619373653,0.9589733248615007,0.014111786203957997
2,143,0.02300108539307778,0.930837586146788,0.023174853955796645,0.022986474504337533
2,144,0.011005492856064154,0.966839597803193,0.011150851284333642,0.011004058056409317
2,145,0.02818528911538492,0.02830447543069594,0.02902173660372635,0.9144884988501927
2,146,0.03223428843428901,0.03232571062050652,0.03179361386048761,0.9036463870847169
2,147,0.018669943413780116,0.019165976014689397,0.018380588210627852,0.9437834923609026
2,148,0.010438561713810957,0.328716770142943,0.6497978667364447,0.01104680140680144
2,149,0.9482596360392374,0.01706953690142012,0.01745211903781045,0.017218708021532053
2,150,0.01969968562245437,0.019519839030981923,0.9411088129480525,0.01967166239851125
2,151,0.008003895446654329,0.008102178895303772,0.008088397565592412,0.9758055280924495
2,152,0.9411867632603915,0.01969768069941737,0.01930072805641099,0.01981482798378014
2,153,0.025355981588501015,0.026517228803737043,0.9227735675491022,0.02535322205865981
2,154,0.013719314273492296,0.013332964640644446,0.013497744818395267,0.9594499762674681
2,155,0.9455819828012185,0.018260709093158103,0.017955057130254647,0.018202250975368716
2,156,0.008750149149147278,0.008854109972481336,0.008792496184942376,0.9736032446934291
2,157,0.03211958359032231,0.03179810085975832,0.03248218959542416,0.9036001259544952
2,158,0.012182797689943039,0.9632993211220161,0.012074345911336038,0.012443535276705005
2,159,0.009863338292547996,0.01006137851488789,0.010066303371287687,0.9700089798212764
2,160,0.01458830821446651,0.9566933913811856,0.014195708518387501,0.014522591885960475
2,161,0.01930868397811615,0.019606801648086116,0.019593750608711533,0.9414907637650861
2,162,0.9740760596890033,0.008569017772939322,0.00865844968826536,0.008696472849791843
2,163,0.018960962352238635,0.018289971058510643,0.018869112026364775,0.943879954562886
2,164,0.016642509921695914,0.015899754685769273,0.9511287835082929,0.016328951884241966
2,165,0.9136351087030351,0.02868515129773031,0.028211106794231538,0.02946863320500313
2,166,0.9650669974308332,0.011572463885628341,0.011511692139669925,0.011848846543868485
2,167,0.013608020363837662,0.849176599939569,0.12395978321228013,0.013255596484313174
2,168,0.017139791437466013,0.017424005121060952,0.017246672586422707,0.9481895308550503
2,169,0.043888606790041,0.042230417698691056,0.8698447746888,0.044036200822468
3,1,0.025319575757186366,0.02582038538085727,0.9234267836260207,0.025433255235935714
3,2,0.031538417075581804,0.033365408903331596,0.0321906697608761,0.9029055042602104
3,3,0.032000138857062405,0.03147389319860844,0.0322106869507378,0.9043152809935913
3,4,0.03617326561382382,0.036130502268500654,0.8913717202769469,0.03632451184072859
3,5,0.025421585046237864,0.02541955913929078,0.025390208651343484,0.9237686471631279
3,6,0.08962977025690365,0.7380706959804805,0.08541654661873128,0.0868829871438845
3,7,0.02112389335752588,0.021423315445067752,0.9361691634940046,0.02128362770340172
3,8,0.036747125147826895,0.036756473806194075,0.036833529339247134,0.8896628717067319
3,9,0.023390780861190598,0.9297586438826724,0.023278623879882977,0.023571951376254077
3,10,0.04301195605788586,0.04307039063163734,0.04241045804320629,0.8715071952672705
3,11,0.9299982424298383,0.02316221042387667,0.023346266168570308,0.023493280977714793
3,12,0.0625810307364397,0.8036531101005561,0.06914946640255408,0.06461639276045023
3,13,0.037035780049287655,0.03794620901222183,0.036222681452082926,0.8887953294864076
3,14,0.03207154546322454,0.904243636318718,0.03164407202681329,0.032040746191244245
3,15,0.8886646828698437,0.03794713370550753,0.037202318429310675,0.03618586499533805
3,16,0.020943248478543203,0.02107951775320597,0.021180479358603992,0.9367967544096469
3,17,0.050359924981633546,0.05211496071830439,0.050683383141971135,0.8468417311580909
3,18,0.02176188817519992,0.02260120586473344,0.932787621906166,0.022849284053900666
3,19,0.006629946547815208,0.006752489825205438,0.9799426609810721,0.0066749026459073475
3,20,0.019613534376609683,0.01995983386717003,0.9408671494061961,0.01955948235002407
3,21,0.06377614979993038,0.06366799166856098,0.3146927327608442,0.5578631257706644
3,22,0.02530031256094553,0.9237709855908112,0.02536778852038991,0.025560913327853412
3,23,0.02146087559702789,0.9359242802017346,0.02101858004120155,0.021596264160035877
3,24,0.018182504795482984,0.9449753821740265,0.01849096136680615,0.0183511516636842
3,25,0.8068941300345545,0.0645209262389933,0.06253778851989036,0.06604715520656189
3,26,0.009073766677748845,0.009185434587574197,0.00905522961319453,0.9726855691214825
3,27,0.019838004710075092,0.019591800168740847,0.01948563542865503,0.941084559692529
3,28,0.019471944435397365,0.01947134031351465,0.9414279118469917,0.019628803404096208
3,29,0.050169482717203555,0.0515087726165391,0.050281331797413856,0.8480404128688435
3,30,0.032288658489134134,0.9009909882447505,0.0334169341422795,0.03330341912383582
3,31,0.03727155428645683,0.037139516000786355,0.03612149739010363,0.8894674323226532
3,32,0.8885307124033254,0.03686766551596604,0.036739369588328026,0.037862252492380497
3,33,0.007801020471485149,0.007765041252815909,0.976603126198404,0.007830812077295081
3,34,0.010363462987195527,0.9688731439006794,0.010257441359788856,0.01050595175233624
3,35,0.025388690729375555,0.9232267612084701,0.025546424696466213,0.02583812336568807
3,36,0.02817918258732259,0.9147687109667483,0.028053862535669032,0.028998243910259985
3,37,0.02823262214382985,0.029956409183941067,0.912614103769408,0.029196864902821088
3,38,0.9361609476047849,0.019512124076609516,0.023901197379439482,0.020425730939166185
3,39,0.9055204213148534,0.03158797710891155,0.03127819900129977,0.03161340257493521
3,40,0.9035255467936603,0.03188252380692059,0.03217038289666772,0.03242154650275136
3,41,0.025199533852397003,0.025032006468385472,0.025310237339692135,0.9244582223395253
3,42,0.025244134615121403,0.02552760046125988,0.025788555800865046,0.9234397091227536
3,43,0.019312828188401788,0.020054402431617598,0.019768337036659547,0.9408644323433212
3,44,0.9449365704231153,0.018424421884039248,0.01825142544098501,0.018387582251860404
3,45,0.028407500023897053,0.028314954763964194,0.9143091241762397,0.028968421035899205
3,46,0.042053559122075417,0.04498409031288377,0.8684142078733554,0.04454814269168538
3,47,0.9488848966446498,0.01705150956900175,0.01701233296959724,0.01705126081675125
3,48,0.02286387889977717,0.9307943204230338,0.02295065482788792,0.023391145849301263
3,49,0.38449885785846266,0.5135060807608655,0.05136073743745807,0.05063432394321385
3,50,0.028709932231416043,0.028722223969851902,0.027986951137831534,0.9145808926609006
3,51,0.9362232608061504,0.021193717260165296,0.020945765184148,0.021637256749536253
3,52,0.9301153667657684,0.023388944550170692,0.023374250867727455,0.02312143781633345
3,53,0.03221174223077565,0.03214242863739878,0.032782934247861044,0.9028628948839645
3,54,0.012942951058286214,0.9614359333212571,0.01288366144395485,0.012737454176501892
3,55,0.021126903165815693,0.9357415743021413,0.021767594363410993,0.02136392816863197
3,57,0.021343655603571994,0.021159655904839484,0.021329486502436868,0.9361672019891516
3,58,0.01572930708732773,0.952122033802223,0.01606367820229463,0.01608498090815461
3,59,0.8704736579519194,0.04232234023670977,0.04301184681591395,0.0441921549954569
3,60,0.00978242822515505,0.9703204000562896,0.010066052439671779,0.00983111927888357
3,61,0.01970511970952091,0.019931762554060754,0.019639403495801528,0.9407237142406168
3,62,0.01700157343770695,0.01744864104230456,0.017112127455462933,0.9484376580645255
3,63,0.020087085901636482,0.9402554531356833,0.01982190097289304,0.019835559989787185
3,64,0.025965477571746377,0.02558056012279238,0.02579747956749103,0.9226564827379703
3,65,0.9520575454469209,0.015751599012835852,0.01619144759429618,0.01599940794594702
3,66,0.01517606031675707,0.9546590716464889,0.014911923408346192,0.015252944628407915
3,67,0.028019911167211274,0.028312923100297028,0.02801368357792622,0.9156534821545654
3,68,0.01346725019405576,0.9594508286580661,0.013512966922177202,0.013568954225700949
3,69,0.04191470436475908,0.0418928366006536,0.8724599277806009,0.04373253125398645
3,70,0.051918984821069845,0.05030960854458489,0.8460173259377407,0.051754080696604615
