series_num,poem_num,stanza_num,line_num,token_num,pos_tuple,pos,token_str,term_str,term_id,tfidf
1,36,1,0,17,"('birds', 'NNS')",NNS,birds,birds,461,0.002611487081149886
1,36,1,0,18,"('go', 'VBP')",VBP,go,go,1999,0.002611487081149886
1,36,1,0,19,"('down', 'RB')",RB,down,down,1351,0.002611487081149886
1,36,1,0,20,"('to', 'TO')",TO,to,to,4615,0.002611487081149886
1,36,1,0,21,"('drink', 'VB')",VB,drink,drink,1375,0.002611487081149886
1,36,1,0,23,"('And', 'CC')",CC,And,and,146,0.002611487081149886
1,36,1,0,24,"('shadows', 'VBZ')",VBZ,shadows,shadows,3915,0.002611487081149886
1,36,1,0,25,"('tremble', 'JJ')",JJ,tremble,tremble,4689,0.002611487081149886
1,36,1,0,26,"('so', 'RB')",RB,so,so,4083,0.002611487081149886
1,36,2,0,0,"('And', 'CC')",CC,And,and,146,0.0
1,36,2,0,1,"('nobody', 'NN')",NN,nobody,nobody,2964,0.0
1,36,2,0,2,"('knows', 'NNS')",NNS,knows,knows,2488,0.0
1,36,2,0,4,"('so', 'RB')",RB,so,so,4083,0.0
1,36,2,0,5,"('still', 'RB')",RB,still,still,4251,0.0
1,36,2,0,6,"('it', 'PRP')",PRP,it,it,2407,0.0
1,36,2,0,7,"('flows', 'VBZ')",VBZ,flows,flows,1793,0.0
1,36,2,0,9,"('That', 'IN')",IN,That,that,4518,0.0
1,36,2,0,10,"('any', 'DT')",DT,any,any,172,0.0
1,36,2,0,11,"('brook', 'NN')",NN,brook,brook,617,0.0
1,36,2,0,12,"('is', 'VBZ')",VBZ,is,is,2403,0.0
1,36,2,0,13,"('there', 'RB')",RB,there,there,4528,0.0
1,36,2,0,15,"('And', 'CC')",CC,And,and,146,0.0
1,36,2,0,16,"('yet', 'RB')",RB,yet,yet,5117,0.0
1,36,2,0,17,"('your', 'PRP$')",PRP$,your,your,5124,0.0
1,36,2,0,18,"('little', 'JJ')",JJ,little,little,2631,0.0
1,36,2,0,19,"('draught', 'NN')",NN,draught,draught,1357,0.0
1,36,2,0,20,"('of', 'IN')",IN,of,of,3037,0.0
1,36,2,0,21,"('life', 'NN')",NN,life,life,2592,0.0
1,36,2,0,22,"('Is', 'NNP')",NNP,Is,is,2403,0.0
1,36,2,0,23,"('daily', 'RB')",RB,daily,daily,1105,0.0
1,36,2,0,24,"('drunken', 'RB')",RB,drunken,drunken,1395,0.0
1,36,2,0,25,"('there', 'RB')",RB,there,there,4528,0.0
1,36,3,0,0,"('Then', 'RB')",RB,Then,then,4527,0.0
1,36,3,0,1,"('look', 'VB')",VB,look,look,2656,0.0
1,36,3,0,2,"('out', 'RP')",RP,out,out,3094,0.0
1,36,3,0,3,"('for', 'IN')",IN,for,for,1820,0.0
1,36,3,0,4,"('the', 'DT')",DT,the,the,4519,0.0
1,36,3,0,5,"('little', 'JJ')",JJ,little,little,2631,0.0
1,36,3,0,6,"('brook', 'NN')",NN,brook,brook,617,0.0
1,36,3,0,7,"('in', 'IN')",IN,in,in,2309,0.0
1,36,3,0,8,"('March', 'NNP')",NNP,March,march,2731,0.0
1,36,3,0,10,"('When', 'WRB')",WRB,When,when,4985,0.0
1,36,3,0,11,"('the', 'DT')",DT,the,the,4519,0.0
1,36,3,0,12,"('rivers', 'NNS')",NNS,rivers,rivers,3701,0.0
1,36,3,0,13,"('overflow', 'VBP')",VBP,overflow,overflow,3103,0.0
1,36,3,0,15,"('And', 'CC')",CC,And,and,146,0.0
1,36,3,0,16,"('the', 'DT')",DT,the,the,4519,0.0
1,36,3,0,17,"('snows', 'NNS')",NNS,snows,snows,4081,0.0
1,36,3,0,18,"('come', 'VBP')",VBP,come,come,889,0.0
1,36,3,0,19,"('hurrying', 'VBG')",VBG,hurrying,hurrying,2264,0.0
1,36,3,0,20,"('from', 'IN')",IN,from,from,1887,0.0
1,36,3,0,21,"('the', 'DT')",DT,the,the,4519,0.0
1,36,3,0,22,"('hills', 'NNS')",NNS,hills,hills,2182,0.0
1,36,3,0,24,"('And', 'CC')",CC,And,and,146,0.0
1,36,3,0,25,"('the', 'DT')",DT,the,the,4519,0.0
1,36,3,0,26,"('bridges', 'NNS')",NNS,bridges,bridges,592,0.0
1,36,3,0,27,"('often', 'RB')",RB,often,often,3042,0.0
1,36,3,0,28,"('go', 'VBP')",VBP,go,go,1999,0.0
1,36,4,0,0,"('And', 'CC')",CC,And,and,146,0.0
1,36,4,0,1,"('later', 'RB')",RB,later,later,2523,0.0
1,36,4,0,3,"('in', 'IN')",IN,in,in,2309,0.0
1,36,4,0,4,"('August', 'NNP')",NNP,August,august,276,0.0
1,36,4,0,5,"('it', 'PRP')",PRP,it,it,2407,0.0
1,36,4,0,6,"('may', 'MD')",MD,may,may,2755,0.0
1,36,4,0,7,"('be', 'VB')",VB,be,be,362,0.0
1,36,4,0,9,"('When', 'WRB')",WRB,When,when,4985,0.0
1,36,4,0,10,"('the', 'DT')",DT,the,the,4519,0.0
1,36,4,0,11,"('meadows', 'NNS')",NNS,meadows,meadows,2761,0.0
1,36,4,0,12,"('parching', 'VBG')",VBG,parching,parching,3140,0.0
1,36,4,0,13,"('lie', 'NN')",NN,lie,lie,2590,0.0
1,36,4,0,15,"('Beware', 'NNP')",NNP,Beware,beware,450,0.0
1,36,4,0,17,"('lest', 'JJS')",JJS,lest,lest,2575,0.0
1,36,4,0,18,"('this', 'DT')",DT,this,this,4547,0.0
1,36,4,0,19,"('little', 'JJ')",JJ,little,little,2631,0.0
1,36,4,0,20,"('brook', 'NN')",NN,brook,brook,617,0.0
1,36,4,0,21,"('of', 'IN')",IN,of,of,3037,0.0
1,36,4,0,22,"('life', 'NN')",NN,life,life,2592,0.0
1,36,4,0,23,"('Some', 'DT')",DT,Some,some,4106,0.0
1,36,4,0,24,"('burning', 'NN')",NN,burning,burning,651,0.0
1,36,4,0,25,"('noon', 'RB')",RB,noon,noon,2973,0.0
1,36,4,0,26,"('go', 'VBP')",VBP,go,go,1999,0.0
1,36,4,0,27,"('dry', 'JJ')",JJ,dry,dry,1396,0.0
1,37,1,0,0,"('As', 'IN')",IN,As,as,229,0.0
1,37,1,0,1,"('if', 'IN')",IN,if,if,2277,0.0
1,37,1,0,2,"('some', 'DT')",DT,some,some,4106,0.0
1,37,1,0,3,"('little', 'JJ')",JJ,little,little,2631,0.0
1,37,1,0,4,"('Arctic', 'NNP')",NNP,Arctic,arctic,207,0.0
1,37,1,0,5,"('flower', 'NN')",NN,flower,flower,1790,0.0
1,37,1,0,7,"('Upon', 'IN')",IN,Upon,upon,4815,0.0
1,37,1,0,8,"('the', 'DT')",DT,the,the,4519,0.0
1,37,1,0,9,"('polar', 'JJ')",JJ,polar,polar,3322,0.0
1,37,1,0,10,"('hem', 'NN')",NN,hem,hem,2157,0.0
1,37,1,0,12,"('Went', 'NNP')",NNP,Went,went,4972,0.0
1,37,1,0,13,"('wandering', 'VBG')",VBG,wandering,wandering,4921,0.0
1,37,1,0,14,"('down', 'RP')",RP,down,down,1351,0.0
1,37,1,0,15,"('the', 'DT')",DT,the,the,4519,0.0
1,37,1,0,16,"('latitudes', 'NNS')",NNS,latitudes,latitudes,2527,0.0
1,37,1,0,18,"('Until', 'IN')",IN,Until,until,4806,0.0
1,37,1,0,19,"('it', 'PRP')",PRP,it,it,2407,0.0
1,37,1,0,20,"('puzzled', 'VBD')",VBD,puzzled,puzzled,3473,0.0
1,37,1,0,21,"('came', 'VBD')",VBD,came,came,682,0.0
1,37,1,0,22,"('To', 'TO')",TO,To,to,4615,0.0
1,37,1,0,23,"('continents', 'NNS')",NNS,continents,continents,976,0.0
1,37,1,0,24,"('of', 'IN')",IN,of,of,3037,0.0
1,37,1,0,25,"('summer', 'NN')",NN,summer,summer,4370,0.0
1,37,1,0,27,"('To', 'TO')",TO,To,to,4615,0.0
1,37,1,0,28,"('firmaments', 'NNS')",NNS,firmaments,firmaments,1739,0.0
1,37,1,0,29,"('of', 'IN')",IN,of,of,3037,0.0
1,37,1,0,30,"('sun', 'NN')",NN,sun,sun,4374,0.0
1,37,1,0,32,"('To', 'TO')",TO,To,to,4615,0.0
1,37,1,0,33,"('strange', 'VB')",VB,strange,strange,4293,0.0
1,37,1,0,35,"('bright', 'JJ')",JJ,bright,bright,599,0.0
1,37,1,0,36,"('crowds', 'NN')",NN,crowds,crowds,1073,0.0
1,37,1,0,37,"('of', 'IN')",IN,of,of,3037,0.0
1,37,1,0,38,"('flowers', 'NNS')",NNS,flowers,flowers,1791,0.0
1,37,1,0,40,"('And', 'CC')",CC,And,and,146,0.0
1,37,1,0,41,"('birds', 'NNS')",NNS,birds,birds,461,0.0
1,37,1,0,42,"('of', 'IN')",IN,of,of,3037,0.0
1,37,1,0,43,"('foreign', 'JJ')",JJ,foreign,foreign,1826,0.0
1,37,1,0,44,"('tongue', 'NN')",NN,tongue,tongue,4630,0.0
1,37,1,1,0,"('I', 'PRP')",PRP,I,i,2272,0.0
1,37,1,1,1,"('say', 'VBP')",VBP,say,say,3805,0.0
1,37,1,1,3,"('as', 'IN')",IN,as,as,229,0.0
1,37,1,1,4,"('if', 'IN')",IN,if,if,2277,0.0
1,37,1,1,5,"('this', 'DT')",DT,this,this,4547,0.0
1,37,1,1,6,"('little', 'JJ')",JJ,little,little,2631,0.0
1,37,1,1,7,"('flower', 'JJR')",JJR,flower,flower,1790,0.0
1,37,1,1,8,"('To', 'TO')",TO,To,to,4615,0.0
1,37,1,1,9,"('Eden', 'NNP')",NNP,Eden,eden,1452,0.0
1,37,1,1,10,"('wandered', 'VBN')",VBN,wandered,wandered,4920,0.0
1,37,1,1,11,"('in', 'IN')",IN,in,in,2309,0.0
1,37,1,1,12,"('—', 'NNP')",NNP,—,,0,0.0
1,37,1,1,13,"('What', 'WP')",WP,What,what,4978,0.0
1,37,1,1,14,"('then', 'RB')",RB,then,then,4527,0.0
1,37,1,2,0,"('Why', 'WRB')",WRB,Why,why,5010,0.0
1,37,1,2,2,"('nothing', 'NN')",NN,nothing,nothing,2986,0.0
1,37,1,2,4,"('only', 'RB')",RB,only,only,3055,0.0
1,37,1,2,6,"('Your', 'PRP$')",PRP$,Your,your,5124,0.0
1,37,1,2,7,"('inference', 'NN')",NN,inference,inference,2338,0.0
1,37,1,2,8,"('therefrom', 'NN')",NN,therefrom,therefrom,4530,0.0
1,38,1,0,0,"('My', 'PRP$')",PRP$,My,my,2900,0.0
1,38,1,0,1,"('river', 'NN')",NN,river,river,3700,0.0
1,38,1,0,2,"('runs', 'VBZ')",VBZ,runs,runs,3750,0.0
1,38,1,0,3,"('to', 'TO')",TO,to,to,4615,0.0
1,38,1,0,4,"('thee', 'VB')",VB,thee,thee,4521,0.0
1,38,1,0,6,"('Blue', 'NNP')",NNP,Blue,blue,502,0.0
1,38,1,0,7,"('sea', 'NN')",NN,sea,sea,3843,0.0
1,38,1,0,9,"('wilt', 'WP')",WP,wilt,wilt,5023,0.0
1,38,1,0,10,"('welcome', 'VB')",VB,welcome,welcome,4968,0.0
1,38,1,0,11,"('me', 'PRP')",PRP,me,me,2758,0.0
1,38,2,0,0,"('My', 'PRP$')",PRP$,My,my,2900,0.0
1,38,2,0,1,"('river', 'NN')",NN,river,river,3700,0.0
1,38,2,0,2,"('waits', 'VBZ')",VBZ,waits,waits,4906,0.0
1,38,2,0,3,"('reply', 'NN')",NN,reply,reply,3627,0.0
1,38,2,1,0,"('Oh', 'UH')",UH,Oh,oh,3043,0.0
1,38,2,1,1,"('sea', 'NN')",NN,sea,sea,3843,0.0
1,38,2,1,3,"('look', 'VB')",VB,look,look,2656,0.0
1,38,2,1,4,"('graciously', 'RB')",RB,graciously,graciously,2022,0.0
1,38,3,0,0,"('I', 'PRP')",PRP,I,i,2272,0.0
1,38,3,0,2,"('fetch', 'VB')",VB,fetch,fetch,1706,0.0
1,38,3,0,3,"('thee', 'NN')",NN,thee,thee,4521,0.0
1,38,3,0,4,"('brooks', 'NNS')",NNS,brooks,brooks,618,0.0
1,38,3,0,5,"('From', 'IN')",IN,From,from,1887,0.0
1,38,3,0,6,"('spotted', 'VBN')",VBN,spotted,spotted,4186,0.0
1,38,3,0,7,"('nooks', 'NNS')",NNS,nooks,nooks,2972,0.0
1,38,3,0,9,"('—', 'NN')",NN,—,,0,0.0
1,38,4,0,0,"('Say', 'NNP')",NNP,Say,say,3805,0.0
1,38,4,0,2,"('sea', 'NN')",NN,sea,sea,3843,0.0
1,38,4,0,4,"('Take', 'VB')",VB,Take,take,4451,0.0
1,38,4,0,5,"('me', 'PRP')",PRP,me,me,2758,0.0
1,39,1,0,0,"('IN', 'NNP')",NNP,IN,in,2309,0.0013453115266529715
1,39,1,0,1,"('VAIN', 'NNP')",NNP,VAIN,vain,4830,0.0013453115266529715
1,39,2,0,0,"('I', 'PRP')",PRP,I,i,2272,0.0
1,39,2,0,1,"('can', 'MD')",MD,can,can,685,0.0
1,39,2,0,2,"('not', 'RB')",RB,not,not,2980,0.0
1,39,2,0,3,"('live', 'VB')",VB,live,live,2632,0.0
1,39,2,0,4,"('with', 'IN')",IN,with,with,5047,0.0
1,39,2,0,5,"('you', 'PRP')",PRP,you,you,5122,0.0
1,39,2,0,7,"('It', 'PRP')",PRP,It,it,2407,0.0
1,39,2,0,8,"('would', 'MD')",MD,would,would,5089,0.0
1,39,2,0,9,"('be', 'VB')",VB,be,be,362,0.0
1,39,2,0,10,"('life', 'NN')",NN,life,life,2592,0.0
1,39,2,0,12,"('And', 'CC')",CC,And,and,146,0.0
1,39,2,0,13,"('life', 'NN')",NN,life,life,2592,0.0
1,39,2,0,14,"('is', 'VBZ')",VBZ,is,is,2403,0.0
1,39,2,0,15,"('over', 'IN')",IN,over,over,3099,0.0
1,39,2,0,16,"('there', 'EX')",EX,there,there,4528,0.0
1,39,2,0,17,"('Behind', 'IN')",IN,Behind,behind,408,0.0
1,39,2,0,18,"('the', 'DT')",DT,the,the,4519,0.0
1,39,2,0,19,"('shelf', 'NN')",NN,shelf,shelf,3937,0.0
1,39,3,0,0,"('The', 'DT')",DT,The,the,4519,0.0
1,39,3,0,1,"('sexton', 'NN')",NN,sexton,sexton,3913,0.0
1,39,3,0,2,"('keeps', 'VBZ')",VBZ,keeps,keeps,2453,0.0
1,39,3,0,3,"('the', 'DT')",DT,the,the,4519,0.0
1,39,3,0,4,"('key', 'NN')",NN,key,key,2457,0.0
1,39,3,0,5,"('to', 'TO')",TO,to,to,4615,0.0
1,39,3,0,7,"('Putting', 'VBG')",VBG,Putting,putting,3472,0.0
1,39,3,0,8,"('up', 'RP')",RP,up,up,4814,0.0
1,39,3,0,9,"('Our', 'PRP$')",PRP$,Our,our,3090,0.0
1,39,3,0,10,"('life', 'NN')",NN,life,life,2592,0.0
1,39,3,0,12,"('his', 'PRP$')",PRP$,his,his,2190,0.0
1,39,3,0,13,"('porcelain', 'NN')",NN,porcelain,porcelain,3337,0.0
1,39,3,0,15,"('Like', 'IN')",IN,Like,like,2603,0.0
1,39,3,0,16,"('a', 'DT')",DT,a,a,1,0.0
1,39,3,0,17,"('cup', 'NN')",NN,cup,cup,1091,0.0
1,39,4,0,0,"('Discarded', 'VBN')",VBN,Discarded,discarded,1281,0.0
1,39,4,0,1,"('of', 'IN')",IN,of,of,3037,0.0
1,39,4,0,2,"('the', 'DT')",DT,the,the,4519,0.0
1,39,4,0,3,"('housewife', 'NN')",NN,housewife,housewife,2234,0.0
1,39,4,0,5,"('Quaint', 'NNP')",NNP,Quaint,quaint,3478,0.0
1,39,4,0,6,"('or', 'CC')",CC,or,or,3070,0.0
1,39,4,0,7,"('broken', 'VBN')",VBN,broken,broken,612,0.0
1,39,4,0,9,"('A', 'DT')",DT,A,a,1,0.0
1,39,4,0,10,"('newer', 'JJR')",JJR,newer,newer,2952,0.0
1,39,4,0,11,"('Sevres', 'NNP')",NNP,Sevres,sevres,3911,0.0
1,39,4,0,12,"('pleases', 'NNS')",NNS,pleases,pleases,3300,0.0
1,39,4,0,14,"('Old', 'NNP')",NNP,Old,old,3045,0.0
1,39,4,0,15,"('ones', 'NNS')",NNS,ones,ones,3054,0.0
1,39,4,0,16,"('crack', 'NN')",NN,crack,crack,1034,0.0
1,39,5,0,0,"('I', 'PRP')",PRP,I,i,2272,0.0
1,39,5,0,1,"('could', 'MD')",MD,could,could,1011,0.0
1,39,5,0,2,"('not', 'RB')",RB,not,not,2980,0.0
1,39,5,0,3,"('die', 'VB')",VB,die,die,1247,0.0
1,39,5,0,4,"('with', 'IN')",IN,with,with,5047,0.0
1,39,5,0,5,"('you', 'PRP')",PRP,you,you,5122,0.0
1,39,5,0,7,"('For', 'IN')",IN,For,for,1820,0.0
1,39,5,0,8,"('one', 'CD')",CD,one,one,3053,0.0
1,39,5,0,9,"('must', 'MD')",MD,must,must,2897,0.0
1,39,5,0,10,"('wait', 'VB')",VB,wait,wait,4903,0.0
1,39,5,0,11,"('To', 'TO')",TO,To,to,4615,0.0
1,39,5,0,12,"('shut', 'VB')",VB,shut,shut,3980,0.0
1,39,5,0,13,"('the', 'DT')",DT,the,the,4519,0.0
1,39,5,0,14,"('other', 'JJ')",JJ,other,other,3087,0.0
1,39,5,0,16,"('gaze', 'NNS')",NNS,gaze,gaze,1945,0.0
1,39,5,0,17,"('down', 'RP')",RP,down,down,1351,0.0
1,39,5,0,19,"('—', 'IN')",IN,—,,0,0.0
1,39,5,0,20,"('You', 'PRP')",PRP,You,you,5122,0.0
1,39,5,0,21,"('could', 'MD')",MD,could,could,1011,0.0
1,39,5,0,22,"('not', 'RB')",RB,not,not,2980,0.0
1,39,6,0,0,"('And', 'CC')",CC,And,and,146,0.0
1,39,6,0,1,"('I', 'PRP')",PRP,I,i,2272,0.0
1,39,6,0,3,"('could', 'MD')",MD,could,could,1011,0.0
1,39,6,0,4,"('I', 'PRP')",PRP,I,i,2272,0.0
1,39,6,0,5,"('stand', 'VB')",VB,stand,stand,4211,0.0
1,39,6,0,6,"('by', 'IN')",IN,by,by,670,0.0
1,39,6,0,7,"('And', 'CC')",CC,And,and,146,0.0
1,39,6,0,8,"('see', 'VB')",VB,see,see,3862,0.0
1,39,6,0,9,"('you', 'PRP')",PRP,you,you,5122,0.0
1,39,6,0,10,"('freeze', 'VB')",VB,freeze,freeze,1865,0.0
1,39,6,0,12,"('Without', 'IN')",IN,Without,without,5052,0.0
1,39,6,0,13,"('my', 'PRP$')",PRP$,my,my,2900,0.0
1,39,6,0,14,"('right', 'NN')",NN,right,right,3695,0.0
1,39,6,0,15,"('of', 'IN')",IN,of,of,3037,0.0
1,39,6,0,16,"('frost', 'NN')",NN,frost,frost,1890,0.0
1,39,6,0,18,"('Death', 'NNP')",NNP,Death,death,1145,0.0
1,39,6,0,20,"('privilege', 'NN')",NN,privilege,privilege,3410,0.0
1,39,7,0,0,"('Nor', 'CC')",CC,Nor,nor,2975,0.0
1,39,7,0,1,"('could', 'MD')",MD,could,could,1011,0.0
1,39,7,0,2,"('I', 'PRP')",PRP,I,i,2272,0.0
1,39,7,0,3,"('rise', 'VB')",VB,rise,rise,3698,0.0
1,39,7,0,4,"('with', 'IN')",IN,with,with,5047,0.0
1,39,7,0,5,"('you', 'PRP')",PRP,you,you,5122,0.0
1,39,7,0,7,"('Because', 'IN')",IN,Because,because,374,0.0
1,39,7,0,8,"('your', 'PRP$')",PRP$,your,your,5124,0.0
1,39,7,0,9,"('face', 'NN')",NN,face,face,1629,0.0
1,39,7,0,10,"('Would', 'NNP')",NNP,Would,would,5089,0.0
1,39,7,0,11,"('put', 'VBD')",VBD,put,put,3470,0.0
1,39,7,0,12,"('out', 'RP')",RP,out,out,3094,0.0
1,39,7,0,13,"('Jesus', 'NNP')",NNP,Jesus,jesus,2423,0.0
1,39,7,0,16,"('That', 'IN')",IN,That,that,4518,0.0
1,39,7,0,17,"('new', 'JJ')",JJ,new,new,2951,0.0
1,39,7,0,18,"('grace', 'NN')",NN,grace,grace,2020,0.0
1,39,8,0,0,"('Glow', 'NNP')",NNP,Glow,glow,1993,0.0
1,39,8,0,1,"('plain', 'NN')",NN,plain,plain,3276,0.0
1,39,8,0,2,"('and', 'CC')",CC,and,and,146,0.0
1,39,8,0,3,"('foreign', 'JJ')",JJ,foreign,foreign,1826,0.0
1,39,8,0,4,"('On', 'IN')",IN,On,on,3051,0.0
1,39,8,0,5,"('my', 'PRP$')",PRP$,my,my,2900,0.0
1,39,8,0,6,"('homesick', 'NN')",NN,homesick,homesick,2204,0.0
1,39,8,0,7,"('eye', 'NN')",NN,eye,eye,1625,0.0
1,39,8,0,9,"('Except', 'IN')",IN,Except,except,1584,0.0
1,39,8,0,10,"('that', 'IN')",IN,that,that,4518,0.0
1,39,8,0,11,"('you', 'PRP')",PRP,you,you,5122,0.0
1,39,8,0,13,"('than', 'IN')",IN,than,than,4514,0.0
1,39,8,0,14,"('he', 'PRP')",PRP,he,he,2127,0.0
1,39,8,0,15,"('Shone', 'NNP')",NNP,Shone,shone,3955,0.0
1,39,8,0,16,"('closer', 'NN')",NN,closer,closer,864,0.0
1,39,8,0,17,"('by', 'IN')",IN,by,by,670,0.0
1,39,9,0,0,"('They', 'PRP')",PRP,They,they,4532,0.0
1,39,9,0,2,"('judge', 'VB')",VB,judge,judge,2436,0.0
1,39,9,0,3,"('us', 'PRP')",PRP,us,us,4819,0.0
1,39,9,0,4,"('—', 'VB')",VB,—,,0,0.0
1,39,9,0,5,"('how', 'WRB')",WRB,how,how,2238,0.0
1,39,9,1,0,"('For', 'IN')",IN,For,for,1820,0.0
1,39,9,1,1,"('you', 'PRP')",PRP,you,you,5122,0.0
1,39,9,1,2,"('served', 'VBD')",VBD,served,served,3900,0.0
1,39,9,1,3,"('Heaven', 'NNP')",NNP,Heaven,heaven,2141,0.0
1,39,9,1,5,"('you', 'PRP')",PRP,you,you,5122,0.0
1,39,9,1,6,"('know', 'VBP')",VBP,know,know,2484,0.0
1,39,9,1,8,"('Or', 'CC')",CC,Or,or,3070,0.0
1,39,9,1,9,"('sought', 'VBD')",VBD,sought,sought,4125,0.0
1,39,9,1,10,"('to', 'TO')",TO,to,to,4615,0.0
1,39,9,1,12,"('I', 'PRP')",PRP,I,i,2272,0.0
1,39,9,1,13,"('could', 'MD')",MD,could,could,1011,0.0
1,39,9,1,14,"('not', 'RB')",RB,not,not,2980,0.0
1,39,10,0,0,"('Because', 'IN')",IN,Because,because,374,0.0
1,39,10,0,1,"('you', 'PRP')",PRP,you,you,5122,0.0
1,39,10,0,2,"('saturated', 'VBD')",VBD,saturated,saturated,3795,0.0
1,39,10,0,3,"('sight', 'NN')",NN,sight,sight,3995,0.0
1,39,10,0,5,"('And', 'CC')",CC,And,and,146,0.0
1,39,10,0,6,"('I', 'PRP')",PRP,I,i,2272,0.0
1,39,10,0,7,"('had', 'VBD')",VBD,had,had,2076,0.0
1,39,10,0,8,"('no', 'DT')",DT,no,no,2961,0.0
1,39,10,0,9,"('more', 'RBR')",RBR,more,more,2857,0.0
1,39,10,0,10,"('eyes', 'NNS')",NNS,eyes,eyes,1627,0.0
1,39,10,0,11,"('For', 'IN')",IN,For,for,1820,0.0
1,39,10,0,12,"('sordid', 'JJ')",JJ,sordid,sordid,4120,0.0
1,39,10,0,13,"('excellence', 'NN')",NN,excellence,excellence,1582,0.0
1,39,10,0,14,"('As', 'IN')",IN,As,as,229,0.0
1,39,10,0,15,"('Paradise', 'NNP')",NNP,Paradise,paradise,3136,0.0
1,39,11,0,0,"('And', 'CC')",CC,And,and,146,0.0
1,39,11,0,1,"('were', 'VBD')",VBD,were,were,4974,0.0
1,39,11,0,2,"('you', 'PRP')",PRP,you,you,5122,0.0
1,39,11,0,3,"('lost', 'VBN')",VBN,lost,lost,2667,0.0
1,39,11,0,5,"('I', 'PRP')",PRP,I,i,2272,0.0
1,39,11,0,6,"('would', 'MD')",MD,would,would,5089,0.0
1,39,11,0,7,"('be', 'VB')",VB,be,be,362,0.0
1,39,11,0,9,"('Though', 'IN')",IN,Though,though,4554,0.0
1,39,11,0,10,"('my', 'PRP$')",PRP$,my,my,2900,0.0
1,39,11,0,11,"('name', 'NN')",NN,name,name,2908,0.0
1,39,11,0,12,"('Rang', 'NNP')",NNP,Rang,rang,3522,0.0
1,39,11,0,13,"('loudest', 'JJS')",JJS,loudest,loudest,2671,0.0
1,39,11,0,14,"('On', 'IN')",IN,On,on,3051,0.0
1,39,11,0,15,"('the', 'DT')",DT,the,the,4519,0.0
1,39,11,0,16,"('heavenly', 'JJ')",JJ,heavenly,heavenly,2142,0.0
1,39,11,0,17,"('fame', 'NN')",NN,fame,fame,1652,0.0
1,39,12,0,0,"('And', 'CC')",CC,And,and,146,0.0
1,39,12,0,1,"('were', 'VBD')",VBD,were,were,4974,0.0
1,39,12,0,2,"('you', 'PRP')",PRP,you,you,5122,0.0
1,39,12,0,3,"('saved', 'VBN')",VBN,saved,saved,3800,0.0
1,39,12,0,5,"('And', 'CC')",CC,And,and,146,0.0
1,39,12,0,6,"('I', 'PRP')",PRP,I,i,2272,0.0
1,39,12,0,7,"('condemned', 'VBD')",VBD,condemned,condemned,932,0.0
1,39,12,0,8,"('to', 'TO')",TO,to,to,4615,0.0
1,39,12,0,9,"('be', 'VB')",VB,be,be,362,0.0
1,39,12,0,10,"('Where', 'WRB')",WRB,Where,where,4986,0.0
1,39,12,0,11,"('you', 'PRP')",PRP,you,you,5122,0.0
1,39,12,0,12,"('were', 'VBD')",VBD,were,were,4974,0.0
1,39,12,0,13,"('not', 'RB')",RB,not,not,2980,0.0
1,39,12,0,15,"('That', 'IN')",IN,That,that,4518,0.0
1,39,12,0,16,"('self', 'NN')",NN,self,self,3876,0.0
1,39,12,0,17,"('were', 'VBD')",VBD,were,were,4974,0.0
1,39,12,0,18,"('hell', 'NN')",NN,hell,hell,2152,0.0
1,39,12,0,19,"('to', 'TO')",TO,to,to,4615,0.0
1,39,12,0,20,"('me', 'PRP')",PRP,me,me,2758,0.0
1,39,13,0,0,"('So', 'IN')",IN,So,so,4083,0.0
1,39,13,0,1,"('we', 'PRP')",PRP,we,we,4946,0.0
1,39,13,0,2,"('must', 'MD')",MD,must,must,2897,0.0
1,39,13,0,3,"('keep', 'VB')",VB,keep,keep,2450,0.0
1,39,13,0,4,"('apart', 'RB')",RB,apart,apart,175,0.0
1,39,13,0,6,"('You', 'PRP')",PRP,You,you,5122,0.0
1,39,13,0,7,"('there', 'RB')",RB,there,there,4528,0.0
1,39,13,0,9,"('I', 'PRP')",PRP,I,i,2272,0.0
1,39,13,0,10,"('here', 'RB')",RB,here,here,2165,0.0
1,39,13,0,12,"('With', 'IN')",IN,With,with,5047,0.0
1,39,13,0,13,"('just', 'RB')",RB,just,just,2444,0.0
1,39,13,0,14,"('the', 'DT')",DT,the,the,4519,0.0
1,39,13,0,15,"('door', 'NN')",NN,door,door,1338,0.0
1,39,13,0,16,"('ajar', 'NN')",NN,ajar,ajar,101,0.0
1,39,13,0,17,"('That', 'IN')",IN,That,that,4518,0.0
1,39,13,0,18,"('oceans', 'NNS')",NNS,oceans,oceans,3029,0.0
1,39,13,0,19,"('are', 'VBP')",VBP,are,are,210,0.0
1,39,13,0,21,"('And', 'CC')",CC,And,and,146,0.0
1,39,13,0,22,"('prayer', 'NN')",NN,prayer,prayer,3372,0.0
1,39,13,0,24,"('And', 'CC')",CC,And,and,146,0.0
1,39,13,0,25,"('that', 'IN')",IN,that,that,4518,0.0
1,39,13,0,26,"('pale', 'JJ')",JJ,pale,pale,3126,0.0
1,39,13,0,27,"('sustenance', 'NN')",NN,sustenance,sustenance,4417,0.0
1,39,13,0,29,"('Despair', 'NN')",NN,Despair,despair,1227,0.0
1,40,1,0,0,"('First', 'NNP')",NNP,First,first,1742,0.0015715143497185154
