series_num,poem_num,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,author,series,poems
1,11,-0.0022920014624660217,0.004098365624963299,-0.07257007910041012,-0.005700940533543596,0.018540264396987326,0.023264810039116728,-0.014849950367802109,-0.007251524096047065,-0.038185988062256045,-0.04956900371196743,dickinson,Series #1,Poem #11
1,12,-0.008670894272830795,-0.022548057031600136,0.04601348540174329,0.022801118770860437,0.08877781836421772,-0.026827708805350077,-0.05411777709870845,0.02580922687893112,-0.04660777490475693,0.0785467896368793,dickinson,Series #1,Poem #12
1,13,-0.015695185078072108,-0.0011583757560889787,-0.07123141767591147,-0.06352489987077704,0.09984192842565998,0.027666923611269052,0.09682085000509177,-0.06930714223508214,-0.07669927260304531,0.008151441013939558,dickinson,Series #1,Poem #13
1,14,-0.015239377279224448,-0.012934828273039628,0.0006079546414485902,0.02847445769104018,-0.017955536832773743,-0.11790094046993779,-0.0702701659368004,0.10141228060756931,0.06145640633731565,-0.01049419633331466,dickinson,Series #1,Poem #14
1,15,-0.035246201390321225,-0.02489440862095108,0.0469520602829252,-0.03922575263189109,-0.07213792092290224,-0.112023455907794,0.08440630146098979,-0.016965376011018628,-0.04165713793065609,0.026326508799923407,dickinson,Series #1,Poem #15
1,16,0.12297718662414575,-0.026006594935265696,-0.004153734540818248,-0.014593522494007187,-0.03256209560250839,-0.05263822898307896,-0.04294009927770358,-0.09544284745056103,0.055135708758270334,-0.08909137083976335,dickinson,Series #1,Poem #16
1,17,-0.0179314036050385,-0.02259399172884866,0.04349724674287388,0.08363023326460614,-0.02909394912056823,-0.04484083319147669,-0.1020857883870887,-0.038717584018669836,-0.01679291857416526,0.08454188243430048,dickinson,Series #1,Poem #17
1,18,-0.007433267254904218,-0.006244516624729542,-0.023236863265143213,-0.003146580991026635,0.017133562036098848,-0.03158143573148105,-0.0612311957088358,0.07281092889708567,-0.018669607805105463,0.00760296786909343,dickinson,Series #1,Poem #18
1,19,-0.014067755646695062,-0.01632086869645967,-0.03379807239140581,0.031173437661937104,0.08628219112219529,-0.11684678413550162,0.017566885541311528,0.08191846977653122,0.11428455773897664,0.10949330390199868,dickinson,Series #1,Poem #19
1,20,-0.02349553188801706,-0.015886055288129444,-0.06732987246430241,0.0031632973488491356,-0.0708391084688411,0.0585669376593861,0.053355234433669324,-0.0188892599777631,0.02674779064020909,-0.02563617782420024,dickinson,Series #1,Poem #20
1,21,-0.007051093116047794,-0.0018692516538960705,-0.01522120661077195,0.023882061214980675,0.09651219653760094,0.10065131632648495,0.02322256904648547,-0.0554504975184295,-0.03753563376347029,0.021732563314917016,dickinson,Series #1,Poem #21
1,22,0.18061081233913412,-0.05301771959468917,0.23130187495743054,0.08103677069757487,0.09989783160154711,0.16205110750127721,0.039036804301540544,-0.0017753566790190663,0.0631760416897326,0.16348747938242245,dickinson,Series #1,Poem #22
1,23,-0.010175053486058998,-0.008970709536351353,-0.03211801791087026,-0.02190084769545801,0.03039550564979681,0.11668028396624512,0.05207206301466491,0.06019779979541058,0.022997364059583362,-0.09102954316571994,dickinson,Series #1,Poem #23
1,24,-0.026188753223692938,-0.01516695365841717,-0.01402812298402219,-0.14175397256437453,0.037286456144820124,0.2175046438579159,-0.012354597292979485,-0.004965181985019727,0.010603715432132258,-0.054642556507181764,dickinson,Series #1,Poem #24
1,25,-0.013703264860902101,0.004092000885362549,-0.04850108083027432,-0.03783003083295881,0.12828932583039962,-0.04335341449409833,-0.013523538067494768,-0.04598342939794208,-0.07314629185198136,0.10679383863744514,dickinson,Series #1,Poem #25
1,26,-0.009002595111242207,-0.005451184736624825,-0.022245794338674817,0.008108773519187148,-0.006622731147190397,0.010365771128127045,-0.003637873899482687,0.039125488195865095,-0.11616285824037803,-0.019845087079719874,dickinson,Series #1,Poem #26
1,27,0.9633577267288143,-0.030751715756163683,0.011461312742216975,-0.07645561149819458,-0.05170755220439253,-0.019070491572183296,0.044295489848433796,-0.023097585124586623,0.004342995949614342,-0.0036558878502518893,dickinson,Series #1,Poem #27
1,28,0.004920018064146079,-0.0009341364205724069,-0.05819519347189857,0.0461767853974837,0.026472863316082836,0.01231656510587794,-0.06993042396545732,0.05450381090352824,-0.029538848300945733,-0.012561036446417513,dickinson,Series #1,Poem #28
1,29,0.2055339190180722,-0.023873230809170552,0.09270673923832735,0.010483196758686574,0.002464907421872862,0.06464955202086323,0.022849249811154958,0.07182291528684358,-0.06972973591681438,0.024455884560496164,dickinson,Series #1,Poem #29
1,30,-0.02074627573065456,-0.010182055651219147,-0.06257193573397318,0.049695939852953605,-0.12096941696191436,-0.03303371003243769,0.04162826255779916,-0.08655303416394419,0.05271312488773891,0.046764028171037954,dickinson,Series #1,Poem #30
1,31,-0.013308184506484988,-0.004831098359319265,-0.07789339082651439,0.01846758304475467,0.08977719042140758,-0.06708901061101825,0.0529785396260946,-0.042148913933979966,-0.06595417600446839,0.054845204984853464,dickinson,Series #1,Poem #31
1,32,0.11799799254025511,-0.036720464113154876,0.14837161785061187,0.053618127710794876,0.08594204444106802,0.1194254250078456,0.04609599102476972,0.014135001845577729,0.014815356638657132,-0.011460921203677641,dickinson,Series #1,Poem #32
1,33,-0.034488279099864835,-0.03959003783897459,0.07318986093986414,-0.05386534474066555,-0.05114193959823833,-0.01735158166200452,-0.005142018295277386,0.024371425221192903,-0.07468778744745476,0.0062985404108875775,dickinson,Series #1,Poem #33
1,34,-0.014512591149531167,-0.018282553873511444,0.0514108539569838,-0.028867236757231105,-0.08313351545838368,0.08444875600758484,0.005744577416733934,-0.10282679165883943,-0.06477264343708308,-0.04715639262191826,dickinson,Series #1,Poem #34
1,35,0.2104883310161764,-0.037701966302762804,0.05825479644506059,0.24661225480107965,0.036535776578578046,0.14808964782635223,-0.0771905484970729,-0.02433474444233679,-0.06743006820660666,0.11220272497751659,dickinson,Series #1,Poem #35
1,36,-0.03926100973412884,-0.031024918608094556,0.06522456146082134,-0.0013882288366075229,-0.17380478491904616,-0.01698248727670834,-0.05671515444319613,-0.039544910642007866,-0.005245616174284428,-0.11154828989907979,dickinson,Series #1,Poem #36
1,37,-0.025016833965298527,-0.021942797784544887,0.0063334476135871376,-0.07215027691029653,-0.1174578908077358,0.11303794119611929,-0.07730221255250351,-0.04506014160572306,0.08446040852591621,0.0468821690210365,dickinson,Series #1,Poem #37
1,38,-0.006538161570882258,-0.003163627832745414,-0.04049163492878049,0.0949026587222497,-0.04234319467883677,0.14441799943394373,0.03994001237438309,0.04038720198497664,-0.04664497479767977,-0.17956457249327765,dickinson,Series #1,Poem #38
1,39,-0.028042742880604103,-0.05295990282544091,0.15905417796125432,-0.017905040353906457,0.08394989945799686,-0.11149088744772516,-0.04546824203320377,0.026850031858826284,0.12473329811864395,0.006944065900758814,dickinson,Series #1,Poem #39
1,40,0.06132451457094708,-0.032496135063614894,0.08042672890598214,-0.08714101021099709,-0.02488367485785317,0.005459917906054074,-0.0864543640048509,0.017542976160791122,0.017497306269131256,0.062351070645488255,dickinson,Series #1,Poem #40
1,41,0.09047305298591346,-0.02777096205629822,0.05824189372166313,-0.10040728024253953,0.05395572558935603,-0.022487368977237267,0.012676994525006433,0.002309612062781941,0.02749817573648771,0.03774779103770662,dickinson,Series #1,Poem #41
1,42,-0.02020495135282568,-0.017485387774917007,0.04033717515884051,-0.09299607850159941,0.09881563199964816,-0.023618308770470137,-0.016066390220873274,0.018918050009890653,0.0709980662627251,0.08850529588008842,dickinson,Series #1,Poem #42
1,43,-0.012344791222159228,-0.02307124917825014,0.11405732029675789,0.010219742720354542,0.0825007789898878,-0.06612639299071944,-0.08566104077823351,0.15680178627174382,0.0010855890715631372,0.0026240978525583166,dickinson,Series #1,Poem #43
1,44,-0.008653193022755462,-0.0060557703075043235,-0.055331017606782586,-0.07644034924741101,0.07532436638490135,0.07713813320773448,-0.0077341417706190034,0.05863103772100037,0.005943596639391256,-0.09596170036322148,dickinson,Series #1,Poem #44
1,45,-0.0011533116272719405,-0.0010261342125523147,-0.09427134831732252,0.11632804027519618,-0.08663860179966008,0.11314478101463857,-0.003040941015965897,-0.004933884160705221,0.008145145903748785,0.020747932179394822,dickinson,Series #1,Poem #45
1,46,0.023691150486500456,0.9643426660774739,0.11511606991404869,0.047016586164424286,-0.024322514027198705,0.0017210070918965868,0.00714950015376816,0.005576927000402551,0.028271036450317623,-0.03200510835286931,dickinson,Series #1,Poem #46
1,47,-0.01303339288332318,-0.002128681908812354,-0.07995894444143578,-0.050583841287758086,-0.042297960751705804,-0.021169541737275824,0.045114666629512135,-0.06379316301041191,0.08068795077224288,-0.01035044963721302,dickinson,Series #1,Poem #47
1,48,0.006938701811114086,0.17732804625528475,-0.020592208124881585,0.037032851797188945,0.012902141408311,0.006084998883456623,0.04867237798454657,0.00670989913875798,-0.02561268353772573,0.017875766067763803,dickinson,Series #1,Poem #48
1,49,-0.0296440663673335,-0.03023227103091537,0.051383821021722044,0.07728721339103763,-0.06591540944999079,-0.06406247176297053,0.05958918712759328,-0.029765743681290188,0.020877539014377968,-0.031969520371922217,dickinson,Series #1,Poem #49
1,50,-0.027783443402045575,-0.025071258551509507,0.01781376498330199,-0.009461878787065434,-0.08132575666341767,-0.046820209614643185,0.07788784636046503,-0.1047264403254174,-0.14357682204648473,0.05825612316266746,dickinson,Series #1,Poem #50
1,51,0.0015681112266735596,0.008040505844159317,-0.10044272393622442,0.060091458081809566,0.022420327681845275,-0.012038578794710278,0.010234486916308606,-0.1190807351028758,-0.012997740156834596,0.04912805936745994,dickinson,Series #1,Poem #51
1,52,-0.0178447388701112,-0.025074616243711434,0.028208971082131346,-0.017098295623112145,4.8897079960998546e-05,-0.04510417723536782,0.061002556169340465,0.05911017056154601,0.044455523160746996,-0.01512806020907444,dickinson,Series #1,Poem #52
1,53,-0.016333033463932837,-0.008707473602458196,-0.06941307490529611,0.06732822527927096,-0.16985804793402254,0.06672488560018165,0.06086033783490653,-0.07754334016888673,0.07383177825684038,-0.006154454915404818,dickinson,Series #1,Poem #53
1,54,-0.0249756744306574,0.006094378308957154,-0.0980315693145898,-0.07913113683322325,-0.03008133249977349,-0.05195484273358345,-0.0026821804305247796,-0.058268903369707706,0.008448834665982868,0.007928495400645176,dickinson,Series #1,Poem #54
1,55,-0.03435616818015551,-0.019183751101597184,-0.08256574899332697,-0.002499408758223459,-0.09812636449801213,-0.006289712175851983,0.09641592099331067,-0.01594968077886629,0.02832947015282816,0.02691533742480821,dickinson,Series #1,Poem #55
1,56,-0.036241423646830584,-0.03145146569252821,0.017066136079728362,0.04625981771948403,0.015161170902072035,0.030503240451923253,0.035955643851335616,-0.08672647083914402,0.11757372842080166,-0.02308490354971736,dickinson,Series #1,Poem #56
1,57,-0.019547092133690144,-0.0036807972741619644,-0.02984452965581225,-0.07721080420383004,-0.027814233242100698,0.04876921098496704,0.016569864001524503,0.06313606380017173,-0.05090821429361486,-0.04636026784538512,dickinson,Series #1,Poem #57
1,58,-0.03640187406098488,-0.022280986588082592,-0.015604801379439936,-0.12351828123071934,-0.07764557699180238,-0.0006027154256961378,0.06196891096421125,-0.023241625503861094,0.04814903136987292,-0.033500676187346735,dickinson,Series #1,Poem #58
1,59,-0.00863008453389081,0.0025490135166315823,-0.11525015289013041,-0.060369886019231205,-0.010012120513058031,0.06091434014485639,-0.04638990129216322,0.0560157026458728,0.010853593226107313,-0.048646378456213266,dickinson,Series #1,Poem #59
1,60,-0.0235398169431148,-0.01076748915587325,-0.08254482156673894,-0.047469319286230736,0.004686837150670874,0.0308879704375856,0.0507869056532424,-0.14430585429644932,0.09322094881267826,0.031227436735075446,dickinson,Series #1,Poem #60
1,61,-0.0074625834612118145,0.0014117730142503783,-0.09023862221573459,-0.043583813249703715,-0.07711851482298042,0.007143270538331758,0.014864603657818581,-0.006577637938141626,0.006973522347285669,-0.024469958468749334,dickinson,Series #1,Poem #61
1,62,-0.008372098618458425,0.006902525690143706,-0.08998231110682312,-0.05107157713619429,-0.017776341404701076,-0.012180346849242296,0.0518153344879073,-0.07939501086401626,0.04939583541515313,-0.005609954027756402,dickinson,Series #1,Poem #62
1,63,-0.01162768603628036,-0.010545447509157061,-0.07666378546926199,0.005854557382243132,-0.14942459542433234,-0.03641434437888512,0.002952890305815846,0.04139319677486192,-0.037835620170523804,0.07853473373590678,dickinson,Series #1,Poem #63
1,64,-0.01488944360035466,-0.008377464948453765,-0.0698273684839334,-0.011136062764784366,-0.1244388224631605,0.005594074394469153,-0.10150273507413206,-0.00947372058456793,0.1507586330225779,0.0019939846960739167,dickinson,Series #1,Poem #64
1,65,-0.020425581449232573,-0.010817061315278608,0.014824269807445133,0.0647672647543898,-0.10198047800150956,0.0135326571950977,0.007847644685306895,-0.03019198941505937,-0.12519673692859382,-0.07706489267962972,dickinson,Series #1,Poem #65
1,66,-0.01035262836875055,-0.004927949708094449,-0.09579798848806374,-0.018641260625533815,-0.022112621321985507,0.006913556002028497,-0.030824693260644267,0.02576311436241462,-0.03529096504918656,0.02269015935033829,dickinson,Series #1,Poem #66
1,67,-0.0004734185096224728,0.009927030520264665,-0.12991731042934151,0.012182068590826078,0.0017953605242728955,0.015761634762734324,0.06113743264320174,0.009483188554386334,-0.021506687254706797,-0.004768249286995896,dickinson,Series #1,Poem #67
1,68,-0.03589390223493957,-0.023410415891465804,0.04620144411893571,-0.10051607797882373,-0.12995921284096995,-0.04511885732327619,-0.07735718997166394,0.09686763454996071,-0.18248578909940028,0.040171441994677454,dickinson,Series #1,Poem #68
1,69,-0.011222197776776133,0.003016001964721621,-0.0737804978820272,-0.01775725262037111,-0.016535352005629174,0.007257584492268569,-0.031082621875114482,0.0264646877304195,0.023224231726911414,-0.04156413673917777,dickinson,Series #1,Poem #69
1,70,-0.03204679161053981,-0.021861108102493677,-0.015743823388741696,-0.09681512761162063,-0.1049945681947492,-0.0716722315444696,0.039727494087642416,-0.021409895016700674,0.009675927578405508,0.012633230093121835,dickinson,Series #1,Poem #70
1,71,-0.012799956361353984,-0.004155134892857902,-0.07380199986397132,-0.07047014887366186,0.03908964134041992,0.0017582971757692494,0.03159545824020179,-0.09112972698873806,0.010449247228830769,-0.03784315381933272,dickinson,Series #1,Poem #71
1,72,-0.014987956734576653,-0.006961989528186443,0.032009663091996196,-0.0981658081920589,0.016019827218450224,0.08561797129614257,-0.05656325170811102,-0.0542091551448918,0.0626300608521147,0.0513151922504898,dickinson,Series #1,Poem #72
1,73,-0.023308040375601448,-0.006179375306753073,-0.08371315645374747,0.06590355597954375,-0.1098598256794504,0.03301265358268796,0.01174394710437831,0.029634019389594122,-0.035797183540972534,0.029389508647010853,dickinson,Series #1,Poem #73
1,74,-0.013964356657257105,-0.0048716218154182455,-0.05461165934325215,-0.02593680544114714,-0.04840166851314534,-0.017116056345898297,0.01140760619366116,0.05650704420168984,-0.03313481127254437,-0.04880718372683502,dickinson,Series #1,Poem #74
1,75,-0.020745548092097332,0.15523332185593197,-0.04326668459022661,-0.04781314745347524,-0.007495694912329895,-0.13013292698166176,0.007921871915440899,-0.10602230160415357,0.03813143528430044,0.03985807950586101,dickinson,Series #1,Poem #75
1,76,-0.00986575884987902,0.10855864149777891,-0.050414693415915396,-0.011643542976927919,0.0444826079726212,-0.019416518981220546,0.014644688189849457,-0.08278320000266584,0.0011777202450221598,0.005787690910346501,dickinson,Series #1,Poem #76
1,77,-0.012255505044156869,-0.014319654239669055,-0.022966853626678774,0.03130472462803404,0.0349861572256523,-0.06976094161973302,-0.1242744063493355,-0.0080862936165842,-0.03869297564263063,-0.08752440420368356,dickinson,Series #1,Poem #77
1,79,-0.015588013473304924,-0.01117478314942418,-0.05515841833857957,0.00907600117942705,-0.027923085367982013,-0.07353426741308511,-0.12517538578399615,0.03140485228858935,-0.0003555362413660613,-0.010063308578634477,dickinson,Series #1,Poem #78
1,80,-0.028090983164211217,-0.04294902939362992,0.12924788263861872,0.013452017270590245,0.03642215898747279,0.01682727151834305,-0.08194452940941661,-0.010798204892079163,-0.0846491110956496,-0.14697532536642194,dickinson,Series #1,Poem #79
1,81,0.006008969560405527,0.01941182242402275,-0.10481587409426422,-0.01533666713436493,0.01992532325146886,-0.030831201818030694,-0.0212162888829204,0.06508333841429145,-0.054939670157919354,0.07494623413708047,dickinson,Series #1,Poem #80
1,82,-0.006432863473369587,0.0002996598722220451,-0.11341286159514777,-0.030609564557563123,-0.07616226819623186,-0.014241649330121191,-0.055053300951075475,-0.02824181322480423,0.03506872495975159,0.03505279202893855,dickinson,Series #1,Poem #81
1,83,-0.02512597140825128,-0.0014068523660804276,-0.06077294316101955,-0.051858592430575855,-0.11525731942714942,0.02100044531720431,-0.072467474890665,-0.0028893940360033244,0.03966382235250298,0.01296635930094008,dickinson,Series #1,Poem #82
1,84,-0.01324386337315868,-0.010205491042730623,-0.04072427057225289,0.05376485605693416,-0.0030326785043662853,0.02474922315444308,0.03656117828470545,-0.024042768080494128,-0.037250047928712164,-0.09911458404938281,dickinson,Series #1,Poem #83
1,85,-0.005666509330499147,-0.010345316886440045,-0.06511497911016997,-0.04206191168159378,0.05373682406613206,-0.019097866250495976,0.0008223876536635518,0.1223711472837486,-0.012838859864558873,-0.059904445695103566,dickinson,Series #1,Poem #84
1,86,-0.006724342011559093,0.24504006912558282,0.047779403702890806,-0.09541967733374747,-0.05176885700790104,0.017828694378367604,-0.05931101237647189,-0.03276213960374495,-0.12319543535192469,0.09037493340086676,dickinson,Series #1,Poem #85
1,87,-0.012727734835666275,-0.004238475661088333,-0.0021919243048744686,-0.040163130817766554,0.01347391450684791,0.03472864345390277,0.048731136818462216,0.015621597916178962,-0.03827142580316957,0.07077743978008637,dickinson,Series #1,Poem #86
1,88,-0.008877566608075087,-0.012849653806356512,0.024464788378035535,-0.0379708803835167,-0.012514803853513614,0.02621326300919981,-0.17644715691665475,0.0516925587980782,-0.08672494803403459,0.10221476191431066,dickinson,Series #1,Poem #87
1,89,-0.021868126933203058,-0.005132906057294665,-0.034982102203789237,-0.02154008572180463,-0.025656583285489466,-0.05361704888617096,-0.003490472501551616,-0.014055037626129752,0.0002223824093375141,-0.020129251119115954,dickinson,Series #1,Poem #88
1,90,-0.010129263960072285,-0.01656713103122259,-0.0032224356758065245,0.04532679309356982,0.05245651335037849,-0.004584892431060797,-0.013056684944907426,-0.0032470885822000204,0.047154906231150484,-0.09448333523126407,dickinson,Series #1,Poem #89
1,91,0.001895205489947186,-0.016738644151165646,0.016319254983430547,0.09548247268891129,0.12271322272921699,0.0743719050291255,-0.04207844072948186,-0.022379028983246892,-0.03777091949273423,-0.00726579367212641,dickinson,Series #1,Poem #90
1,92,-0.021831777774224376,-0.012222608687686907,0.013985544135207615,-0.13149595088364271,0.06872904846161315,0.13536427367596718,0.02235754339688372,0.03363852073536614,-0.13973040043330034,-0.02565021265457233,dickinson,Series #1,Poem #91
1,93,-0.015088732614889275,-0.004113279695389962,-0.03396586363527795,-0.0315481319524409,0.0497350582752113,0.014859804972765954,-0.05282957097734259,-0.03097420755549951,0.007512146913507879,0.052189393220918076,dickinson,Series #1,Poem #92
1,94,-0.008236733054493756,0.13850904203591985,-0.012826433123242557,0.010089668536196325,0.008844694643078126,-0.04390769228798468,0.015139832234249258,0.11772082748545805,-0.040834939775583765,0.03482277603156614,dickinson,Series #1,Poem #93
1,95,-0.022833913485736757,-0.021091704433476608,0.07449822671046677,0.01166810829959531,0.07044096067936396,0.030556912451868052,0.11053630999076099,0.1004186784065157,0.056097677459663806,-0.11874296992556638,dickinson,Series #1,Poem #94
1,96,-0.009337875223666952,-0.0067249638153370015,-0.02913147533103007,-0.08343755303224354,-0.021443592012226554,0.07451495773664396,-0.028727082245416143,-0.08061914835907276,0.10331600311023943,-0.031910311001103524,dickinson,Series #1,Poem #95
1,97,0.07564934604416393,0.06106868962169454,0.2211130662882639,-0.08165343378584433,0.008431364484355955,-0.014810629735381583,0.01901796502071054,-0.04675431808592684,0.0709495434822791,0.01954921206918454,dickinson,Series #1,Poem #96
1,98,-0.01574575702627465,0.08073538549486318,0.06119047502935655,-0.11858971966050003,0.026478041046290215,0.04723599306593596,-0.14767102297682214,-0.03673011291076497,0.03576358163799447,0.10188415717282114,dickinson,Series #1,Poem #97
1,99,-0.033142781791461705,-0.04491739783685909,0.17105212517479934,-0.004568360053321512,0.0381970320608842,-0.0074830476242827,0.04492663795633801,-0.05097281466899156,0.12362547222816703,-0.11801854074212029,dickinson,Series #1,Poem #98
1,100,0.1910916340185655,-0.03126630444561939,0.025465313679364405,0.027490223220962912,-0.04553523284580423,0.028898029595617554,-0.15335588422712382,0.13411921829114523,0.11628929639152151,-0.005833280293691713,dickinson,Series #1,Poem #99
1,101,-0.012000064015663893,-0.020434022736752214,0.03961896799045898,0.12704724837243833,0.12385009930659738,-0.15534481350220755,-0.10833868228539444,0.08862851977912418,0.057976194305175525,0.01416945603964016,dickinson,Series #1,Poem #100
1,102,-0.017897808424990575,-0.021389388485523495,0.06109863253696121,0.002410610726141961,0.03902439598584122,0.05001219249944003,0.012675930279371531,-0.03873085100659525,-0.021370832223337494,-0.09453792866692964,dickinson,Series #1,Poem #101
1,103,-0.053444523935570566,-0.03572571624332117,0.11993098233203983,-0.17591652037325853,-0.07437054295335087,0.0798513963658985,0.051771283045786744,-0.04821051002373406,0.14280636884323886,0.018099149956386496,dickinson,Series #1,Poem #102
1,104,-0.0013402697355853603,-0.011306605833384827,-0.0646163006322595,-0.07829890439173912,-0.09820154212620301,0.038550155334512226,-0.058492989925132605,0.07713058223262285,0.06701432648183325,-0.04611905978552916,dickinson,Series #1,Poem #103
1,105,-0.018714727873112093,-0.022684106810403688,0.10700862355203714,-0.04251177312830457,-0.021443724302282554,0.04747233789251644,-0.08268409975589898,-0.014994606347974478,-0.009512961992570075,0.08920668806737687,dickinson,Series #1,Poem #104
1,106,-0.02410743455983964,-0.003043224402608455,-0.04020338916882424,-0.0906557799942439,-0.05744630626621668,0.16838776008494816,-0.009371194872727202,-0.02919998395610027,-0.0017360099000728834,0.05044254612324406,dickinson,Series #1,Poem #105
1,107,-0.01954512290538568,-0.0260428150177616,-0.014430565045765495,0.040427195753506735,-0.09430040000062823,0.03681515586862598,-0.11870733455769553,0.1286921262426518,0.15760408747173388,-0.007006945810231381,dickinson,Series #1,Poem #106
1,108,-0.02663553481180233,-0.01426768770684513,-0.06168893476463452,-0.0935052108962654,-0.05210721521891467,0.04028726461507984,0.049666784959824066,-0.13744478074757277,0.1553157578678638,-0.006165519210356435,dickinson,Series #1,Poem #107
1,109,3.0358052779420154e-05,-0.009820957758955869,-0.024391443635705425,0.01189742655266935,0.030973070420131244,0.02092760036112432,-0.037206908865638814,-0.02449893104516969,-0.06499341865525787,-0.13592176721867222,dickinson,Series #1,Poem #108
1,110,-0.013059054496370473,-0.030326512447554292,0.10234350419626415,0.004551888449255311,0.06641032704490943,-0.07255494495481465,-0.04862350394499648,0.2098737037329034,0.16011522482815344,0.01432253039074847,dickinson,Series #1,Poem #109
1,111,-0.04044567525502075,-0.027703236918072322,0.06559105190456616,-0.05021115365621686,0.0458648258660733,0.09513519643050558,-0.02734549069325145,0.019732196533772815,-0.08754621820648437,0.03362893162199526,dickinson,Series #1,Poem #110
1,112,0.13274864787859808,-0.011406609055890964,-0.05811434276919693,0.10178864614933433,-0.11004380147704615,0.07392689239493705,-0.10249819907919673,-0.10186164060832698,-0.004329117807439652,0.10432097918691076,dickinson,Series #1,Poem #111
1,113,-0.001406375070772717,-0.020250123620348226,-0.0002541739163760409,0.13819517767046285,0.07373407610171584,0.03524229936821906,0.07626240223988061,0.0031335367434362784,0.02539614864984227,0.01748201312113377,dickinson,Series #1,Poem #112
1,114,-0.023230818873257477,-0.038115166557924914,0.06130156204766592,0.02893315206781688,0.01469025453317881,0.015635379776611568,0.15873291991863947,-0.07510686671247008,0.018872091847227972,-0.16926484525004287,dickinson,Series #1,Poem #113
1,115,-0.030066031030716315,-0.0295989798422608,0.10025577816675844,0.051932403068660336,-0.05996985473435734,-0.1083365409164565,0.12075265515776323,-0.031036089930144277,-0.06513993196535173,0.031218310361797806,dickinson,Series #1,Poem #114
1,116,-0.015550460575518583,-0.01251060346921801,-0.06119565937700668,0.0642299079928874,-0.0732581900759826,-0.011064140756148382,0.035959682653188385,0.03553434068576082,0.10862251099638771,0.06854682798932092,dickinson,Series #1,Poem #115
1,117,-0.015146630495404973,-0.02324028884451978,0.09003782340045256,0.08370516240983406,-0.018679722659682242,-0.051894623265060405,-0.07742065769084563,-0.1256264720312768,-0.06129980924975052,-0.011154503641021829,dickinson,Series #1,Poem #116
1,118,-0.019121986531824356,-0.025944505736431388,0.06327325894410253,-0.011116190126521576,0.09116563278830381,0.08566919994341608,0.0865157908770341,-0.06687036865477801,-0.06303085560617196,-0.035633249350660694,dickinson,Series #1,Poem #117
2,1,-0.03004644312165,-0.02622624967470446,0.04388321856633868,0.019525389073275615,-0.10310329540331165,-0.15920545013074777,-0.014252078386023104,-0.07518709012211997,-0.013062639187772195,-0.03347031405396854,dickinson,Series #2,Poem #118
2,2,-0.023549649922269354,-0.03622091997593025,0.11099399126514775,0.046492190752759274,-0.1072765325834794,-0.05442356475382333,-0.009500237049112818,0.030101598466362112,0.029665569579223228,-0.014917791738904423,dickinson,Series #2,Poem #119
